Frequency,Speech Rate,Pitch Variability,ZCR,RMS Energy,Temporal Centroid,Spectral Centroid,Spectral Bandwidth,Spectral Contrast,Spectral Flatness,MFCCs,Chroma Vector,HNR,Tonal Centroid,Outcome
1549.63,2304.5,858.88,0.101,0.2032,0.63,1768.89,1399.56,27.13,0.0002,-12.36,0.316,-24.196,-0.031,0
965.5,2275.5,562.76,0.102,0.208,1.082,1140.5,1015.93,26.54,0.0038,-20.21,0.3099,-23.569,-0.0401,0
1815.08,3112.5,1132.06,0.138,0.1587,0.89,1979.51,1341.97,26.75,0.0003,-15.62,0.3504,-23.123,-0.005,0
1492.26,2634.5,819.43,0.118,0.1413,1.048,1810.56,1572.16,24.52,0.0002,-6.42,0.3629,-20.145,0.0004,0
1237.68,1529.5,734.53,0.068,0.2095,0.782,1240.16,1178.78,25.88,0.0001,-6.1,0.3242,-17.663,0.0261,0
1654.51,3096.5,764.22,0.137,0.1461,0.693,1898.89,1522.79,25.61,0.0006,-10.65,0.3359,-20.746,-0.0199,0
977.66,1583.5,575.81,0.071,0.1634,0.986,961.11,848.31,27.25,0.0001,-12.15,0.3749,-20.064,0.0073,0
1998.92,2410,1104.16,0.107,0.157,0.685,1684.66,1364.27,26.55,0.0002,-9.97,0.2498,-17.941,-0.0004,0
1577.79,2016,646.28,0.09,0.1888,0.698,1768.45,1529.21,26.77,0.0002,-12.92,0.2817,-22.703,-0.0143,0
1068.69,2646,853.8,0.118,0.1226,0.869,1393.36,1167.22,26.04,0.0062,-14.85,0.4404,-25.968,-0.0055,0
1473.28,2158.5,494.59,0.096,0.1505,0.837,1506.13,1338.31,27,0.0001,-17.19,0.2969,-16.449,0.0104,0
1521.62,1601,298.66,0.07,0.1851,0.847,1443.87,1350.47,26.84,0.0005,-11.93,0.306,-24.385,-0.0061,0
833.67,1586.5,281.77,0.071,0.2336,1.073,912.91,824.41,27.2,0.0001,-19.82,0.2498,-26.158,-0.0054,0
3271.84,4261.5,1169.64,0.19,0.1737,0.838,2333.54,1167.99,27.57,0.0004,-28.59,0.2557,-25.001,0.0468,0
1124.48,3384,1305.18,0.15,0.1626,0.588,1661.52,1124.95,26.62,0.0001,-16.19,0.3709,-22.02,0.009,0
2167.45,2463,622.19,0.109,0.1814,0.805,1848.01,1631.28,26.35,0.0003,-8.52,0.3231,-20.83,0.0108,0
1519.85,1600,481.63,0.072,0.1767,0.891,1516.3,1431.17,26.88,0.0003,-12.8,0.2883,-22.722,-0.0114,0
1633.14,2749.5,717.89,0.123,0.1832,0.916,1725.62,1567.83,27.1,0.0001,-6.54,0.284,-25.541,0.0125,0
1676.24,2008,285.02,0.089,0.1599,1.039,1752.84,1537.25,25.96,0.0003,-12.7,0.3456,-22.184,0.0329,0
2833.11,4240.5,701.06,0.19,0.2083,0.462,2467.01,1323.36,28.16,0.0001,-25.78,0.2476,-23.426,-0.0091,0
2006.93,2778.5,767.35,0.124,0.1866,0.891,2086.3,1715.72,26.82,0.0023,-16.38,0.3402,-22.932,-0.0018,0
2696.67,3239.5,648.1,0.144,0.2077,0.741,2275.8,1791.66,26.25,0.0034,-9.46,0.3647,-24.534,0.0391,0
851.02,1904.5,399.43,0.085,0.227,0.858,1057.98,956.3,26.45,0,-18.76,0.3047,-21.397,-0.008,0
1452.62,2713,764.15,0.121,0.1647,0.924,1626.65,1428.57,25.58,0.0084,-14.56,0.3618,-24.954,0.0012,0
1926.96,2149,1006.01,0.096,0.222,1.119,1634.03,1486.82,25.68,0,1.19,0.3694,-19.072,-0.0117,0
2390.89,3417.5,923.89,0.152,0.2257,0.85,2319.42,1706.77,26.98,0.0005,-5.75,0.3263,-14.497,0.0038,0
1143.15,1726,340.76,0.077,0.1014,0.914,1186.84,1326.51,24.9,0.0002,-3.39,0.3538,-23.492,-0.0055,0
2104.23,3271,1194.89,0.146,0.1899,0.955,2183.32,1627.21,26.43,0.0002,-10.57,0.3479,-13.584,0.0094,0
1077.37,1820.5,632.57,0.081,0.1495,0.763,1192.88,1028.27,26.37,0,-11.85,0.3578,-20.187,0.0193,0
1761.51,2400,813.51,0.108,0.201,0.837,1748.59,1478.47,26.76,0.0001,-11.86,0.3265,-16.791,-0.0072,0
841.29,1450.5,182.67,0.064,0.2337,0.959,916.45,854.48,26.52,0.0004,-16.58,0.3006,-19.131,0.0152,0
2675.17,4198.5,636.8,0.187,0.1581,1.099,2720.05,1957.13,27.65,0.0003,-13.29,0.2728,-23.704,-0.0277,0
1030.07,2782.5,862.3,0.125,0.1592,0.989,1410.17,1054.39,25.56,0.0049,-15.8,0.4018,-26.686,0.0093,0
2017.88,2126.5,304.7,0.093,0.1837,0.654,1937.9,1683.5,26.37,0.001,-6.55,0.3161,-19.111,0.0014,0
1417.67,2633,1010.75,0.117,0.1586,0.858,1599.75,1513.35,24.31,0.001,-2.56,0.3566,-23.815,0.0268,0
1704.82,2687.5,280.78,0.12,0.158,0.871,1868.65,1445.87,26.71,0.0001,-11.76,0.3201,-17.545,-0.0226,0
2362.12,3624,773.18,0.16,0.1919,0.786,2383.05,1721.45,27.62,0.0002,-15.34,0.2769,-23.182,0.0078,0
990.76,1515,266.86,0.067,0.1598,0.848,1070.43,984.27,27.1,0.0003,-11.45,0.3881,-24.971,-0.0238,0
1630.66,3097,657.06,0.138,0.2027,0.968,1946.15,1401.33,26.55,0.0003,-19.88,0.2639,-16.837,-0.0024,0
2396.18,3065.5,1239.89,0.137,0.1609,1.082,1956.04,1540.04,24.65,0.0001,-1.61,0.3555,-20.818,-0.0258,0
1292.06,2036,353.27,0.091,0.2117,0.939,1440.53,1433.66,27.48,0.0001,-6.71,0.2971,-16.634,-0.0042,0
1461.31,2353,906.4,0.105,0.1431,0.946,1407.67,1329.98,24.74,0.0007,-0.95,0.3517,-18.543,0.002,0
1915.05,2244.5,502.42,0.101,0.1774,0.899,1820.3,1705.82,25.69,0.0002,-5.55,0.3682,-14.517,-0.0064,0
1865.21,2343.5,784.66,0.105,0.1735,0.928,1824.23,1658.79,26,0.0002,-8.26,0.2998,-20.521,-0.0017,0
1590.16,1925.5,997.02,0.086,0.1735,0.972,1430.13,1481.64,24.79,0.0001,-0.53,0.3425,-18.573,0.0212,0
1604.78,2861.5,511.81,0.126,0.1911,0.861,1897.87,1553.01,26.4,0.0003,-6.27,0.2871,-15.46,0.0059,0
1516.62,3451,787.22,0.154,0.1162,0.758,1926.04,1462.51,24.91,0.0084,-21.22,0.3441,-22.246,-0.0074,0
1527.91,2620.5,774.09,0.118,0.1842,0.974,1694.36,1439.61,25.72,0.0073,-18.04,0.3161,-21.964,0.009,0
1772.79,2003.5,900.58,0.09,0.2647,0.915,1725.92,1560.94,28.03,0.0003,-6.58,0.2631,-21.62,-0.0435,0
2198.68,3011.5,1254.56,0.134,0.1582,0.836,1957.82,1608.21,24.97,0.0005,-3.3,0.3543,-22.904,0.0125,0
1358.94,2166,501.48,0.095,0.1143,0.856,1395.14,1232.63,27.24,0.0004,-11.72,0.273,-18.085,0.0209,0
2130.39,2671.5,944.16,0.119,0.1721,0.916,2098.28,1755.65,27.82,0.0006,-12.68,0.2592,-18.977,-0.0025,0
989.78,3274,968.89,0.146,0.1602,0.735,1494.38,1172.1,25.03,0.0067,-15.22,0.4122,-24.594,-0.0015,0
1058.54,1876,807.49,0.084,0.1497,0.749,1300.64,1455.01,23.45,0.003,-7.26,0.4832,-15.915,0.0062,0
1970.68,2401,478.29,0.106,0.1876,0.867,1919.1,1616.51,28.41,0.0017,-14.29,0.2475,-13.869,0.0418,0
801.39,2325.5,625.5,0.104,0.242,0.932,1117.69,910.09,25.97,0.0061,-19.56,0.349,-27.022,0.0127,0
2043.76,2657.5,1310.88,0.119,0.1339,0.999,1818.44,1545.74,24.8,0.0001,-3.1,0.34,-24.479,0.0023,0
1835,3440.5,929.61,0.152,0.162,0.861,2038.02,1544.66,25.85,0.0004,-9.34,0.3063,-16.44,-0.0076,0
1718.37,2515,848.49,0.112,0.1424,0.985,1582.87,1526.47,24.63,0.0006,-0.31,0.3932,-21.992,0.0087,0
1224.7,2083,439.35,0.093,0.2358,0.912,1384.91,1474.69,27.31,0.0001,-5.21,0.2705,-14.794,-0.0116,0
1377.03,1713,912.02,0.077,0.1769,0.751,1332.64,1209.38,27.18,0.0001,-8.98,0.2489,-21.209,0.0089,0
1325.11,1784.5,801.47,0.08,0.172,0.88,1335.32,1474.58,25.32,0.0001,-1.11,0.3135,-20.826,0.0025,0
914.77,1701,420.03,0.076,0.2541,1.054,1030.69,917.48,27.12,0,-17.32,0.2666,-13.513,0.0305,0
1518.68,2250,962.3,0.1,0.1537,0.812,1685.47,1399.97,26.13,0.0003,-16.39,0.2915,-24.466,-0.0049,0
1044.22,3397.5,806.17,0.152,0.1377,0.792,1455.04,1132.58,24.01,0.0113,-16.91,0.4419,-22.567,0.0097,0
1254.89,2122.5,744.16,0.095,0.2009,0.946,1465.81,1403.01,26.53,0.0002,-6.9,0.263,-17.84,0.0097,0
2071.8,3046,873.03,0.136,0.1241,0.516,1929.29,1618.3,24.77,0.0003,-12.03,0.3187,-21.807,0.0031,0
1693.24,2269,862.75,0.101,0.1301,0.867,1612.88,1550.71,24.22,0.0002,-1.79,0.4125,-20.619,0.0143,0
2021.34,2873,1172.84,0.127,0.1302,1.078,1775.83,1451.58,25.01,0.0008,-3.62,0.3497,-16.047,-0.017,0
1534.28,1790,281.11,0.08,0.2267,0.898,1585.24,1619.76,27.03,0.0002,-4.08,0.3395,-17.614,0.034,0
1138.05,2891,794.76,0.129,0.1353,0.685,1431.92,1115.21,25.12,0.0001,-13.86,0.3919,-21.285,0.0011,0
1354.89,3376,999.97,0.151,0.2284,1.006,1733.37,1314.7,25.93,0.0004,-20.67,0.2683,-18.496,0.0068,0
1043.29,2132,560.97,0.093,0.141,0.866,1224.1,1178.71,26.65,0.0008,-13.73,0.3635,-20.698,0.0056,0
3430.27,4545,916.37,0.204,0.1134,0.439,2663.14,1338.51,28.23,0.0001,-31.32,0.2733,-15.235,0.0103,0
2852.57,4052.5,1064.91,0.179,0.2143,0.607,2530.23,1486.62,28.64,0.0002,-26.34,0.2863,-24.485,-0.0251,0
955.61,1957.5,406.54,0.087,0.1472,0.955,1143.13,1028.2,26.96,0.0001,-12.79,0.3543,-24.385,-0.0076,0
1071.91,2095.5,672.05,0.093,0.149,0.921,1267.29,1092.74,25.16,0.0004,-13.84,0.406,-16.231,-0.0002,0
1488.98,2705,1240.17,0.12,0.1511,0.884,1522.76,1344.22,24.1,0.0002,-0.68,0.381,-17.127,0.0051,0
1301.56,2099,590.86,0.094,0.2167,1.117,1587.2,1354.36,27.09,0.0002,-9.41,0.2695,-15.854,-0.0111,0
1192.05,2323,461.98,0.104,0.2134,0.896,1385.14,1367.53,26.98,0.0001,-5.94,0.2662,-22.761,-0.0087,0
2093.52,2418,441.95,0.107,0.2337,0.895,1850.42,1630.82,27.74,0.0034,-5.61,0.3156,-20.544,-0.0066,0
1065.05,2080.5,973.81,0.093,0.1591,0.559,1310.34,1062.42,27.46,0.0002,-14.08,0.3452,-22.273,-0.0017,0
1255.58,1155,103.4,0.051,0.2244,0.879,1276.8,1429.33,25.12,0.0009,2.29,0.3626,-16.011,0.0104,0
1268.23,1907.5,648.94,0.085,0.1928,0.749,1389.35,1346.43,27.26,0.0002,-5.97,0.2529,-12.267,0.0119,0
1467.23,2879,361.19,0.128,0.2118,0.769,1610.29,1332.52,26.11,0.0003,-19.92,0.2432,-20.995,0.0041,0
766.85,1311,269.36,0.059,0.239,0.957,857.24,883.95,26.96,0.0001,-18.11,0.2569,-19.948,0.0231,0
1330.55,3449.5,766.04,0.154,0.2276,0.84,1823.8,1357.83,26.06,0.0004,-20.9,0.2534,-24.317,-0.0115,0
1311.6,1628.5,583.44,0.073,0.1971,0.961,1278.83,1342.91,24.89,0.0003,1.1,0.3746,-19.712,0.0254,0
1295.02,1227.5,103.96,0.052,0.2453,0.908,1354.86,1382.74,27.76,0.0013,-13.2,0.2264,-13.149,0.0261,0
1601.58,2275.5,537.18,0.102,0.1695,0.867,1533.23,1368.77,26.73,0.0001,-8.63,0.2691,-23.852,0.0043,0
1423.99,1820.5,1000.61,0.081,0.1671,0.878,1424.04,1386.44,25.49,0.0001,-0.25,0.347,-19.616,-0.0128,0
1349.19,2538,880.71,0.113,0.2103,0.765,1634.6,1438.88,26.13,0.0002,-5.53,0.324,-13.297,-0.0124,0
1900.42,2717,1088.3,0.122,0.1597,0.83,2013.37,1558.27,26.61,0.0001,-11.3,0.3478,-22.192,-0.0095,0
1349.42,1641.5,804.59,0.073,0.213,0.955,1294.25,1375.68,25.73,0.0016,1.84,0.3455,-18.16,-0.0007,0
1934.77,2369.5,574.02,0.106,0.2168,0.975,1875.87,1593.94,26.36,0.0003,-4.26,0.3289,-13.55,0.0093,0
1278.44,2171,691.12,0.096,0.2331,0.904,1572.09,1214.24,26.75,0.0004,-7.91,0.2898,-21.332,0.009,0
1504.81,2010.5,655.4,0.09,0.2101,0.825,1563.09,1466.67,26.05,0.0002,-13.67,0.2754,-21.657,0.0179,0
1189.49,1851,626.21,0.082,0.2323,1.16,1291.28,1346.87,27.75,0.0008,-4.81,0.2486,-21.101,-0.0276,0
1715.56,2704,1067.85,0.121,0.1782,1.129,1922.73,1600.51,25.76,0.0018,-9.35,0.3732,-19.66,0.0061,0
1018.54,2090,475,0.093,0.1589,0.836,1290.47,1079.69,26.65,0.0002,-14.85,0.3732,-20.058,-0.0102,0
945.05,1586.5,540.31,0.071,0.1466,0.806,1082.85,1053.19,26.94,0.0002,-12.6,0.337,-17.006,-0.0116,0
826.72,1864,286.02,0.083,0.2401,0.892,1028.3,1042.07,27.14,0.0002,-20.72,0.2793,-15.248,0.005,0
1092.11,2670,631.88,0.12,0.1546,0.921,1434.32,1193.76,25.78,0.0001,-13.99,0.4039,-24.905,0.0067,0
1279.28,1856,908.02,0.083,0.1925,1.035,1378.87,1446.91,25.41,0.0018,-3.5,0.3802,-16.489,0.0114,0
1803.14,3407,782.11,0.153,0.1569,0.912,2174.6,1748.5,26.42,0.0084,-17.93,0.3212,-13.085,0.014,0
1724.85,2472,158.09,0.11,0.178,0.994,1848.96,1536.98,26.64,0.0003,-12.76,0.2776,-26.889,-0.012,0
1629.87,2872,745.22,0.129,0.1755,0.998,1911.44,1570.82,25.8,0.0003,-17.31,0.2849,-22.302,-0.0017,0
985.1,1871.5,515.5,0.083,0.1518,0.925,1087.26,1054.81,25.95,0,-12.08,0.3697,-22.178,0.0063,0
1426.68,2011.5,822.25,0.088,0.2292,0.948,1473.45,1394.91,26.63,0.0007,-6.04,0.2886,-16.925,-0.0028,0
1453.2,2110.5,851.04,0.093,0.1448,0.874,1378.84,1352.98,24.4,0.0008,-1.6,0.3707,-20.673,-0.0393,0
1800.63,2735.5,892.01,0.122,0.1468,0.988,1819.52,1308.72,27.92,0.0001,-14.89,0.31,-15.153,-0.0144,0
1339.22,1523.5,159.55,0.068,0.1518,0.449,1364.83,1405.59,25.31,0.0005,-31.71,0.2982,-18.472,0.0208,0
1332.8,2283.5,342.07,0.102,0.1395,0.785,1524.5,1502.72,24.65,0.0004,-4.38,0.3709,-20.752,-0.0071,0
2485.09,3385.5,786.7,0.152,0.1698,0.93,2211.01,1655.94,27.03,0.0002,-8.48,0.3312,-16.092,-0.011,0
2308.04,2814,615.1,0.125,0.0987,0.361,2207.99,1661.17,27.98,0.0007,-32.86,0.2477,-22.305,0.0042,0
1033.82,1916.5,755.29,0.085,0.2336,1.081,1081.7,896.89,26.53,0.0003,-17.15,0.3195,-20.56,-0.0294,0
965.92,2559,851.81,0.115,0.2454,1.238,1216.37,938.48,26.24,0.0054,-19.96,0.3216,-25.259,-0.0039,0
917.18,1160,323,0.051,0.1653,0.933,956.5,1138.17,27.38,0.0002,-8.57,0.2309,-23.522,-0.0183,0
1447.74,2516,890.44,0.112,0.1447,0.9,1589.09,1541.38,24.28,0.0002,-2.32,0.3867,-21.935,0.0077,0
1742.1,3467.5,750.4,0.155,0.1556,0.896,1972.35,1394.31,26.86,0.0003,-16.3,0.3557,-15.176,-0.0304,0
1384.99,2058,720.69,0.092,0.2286,0.864,1538.34,1340.09,26.74,0.0002,-6.95,0.2742,-18.914,0.0081,0
1738.22,2780.5,653.32,0.124,0.1528,1.046,1888.66,1476.51,26.29,0.0002,-12.81,0.3209,-20.508,0.0111,0
1384.44,2375,544.86,0.106,0.1439,0.852,1583.36,1582.27,24.92,0.0002,-5.04,0.3358,-27.032,-0.0068,0
1881.52,2865.5,1033.53,0.126,0.1399,1.009,1799.86,1527.02,24.72,0.0014,-1.74,0.3448,-15.837,-0.0058,0
1010.63,2042.5,492.14,0.091,0.1827,0.988,1172.61,1010.24,26,0.005,-13.02,0.3868,-16.424,-0.0105,0
1160.8,1041,724.22,0.046,0.2242,0.908,1101.11,1220.85,26.45,0.0001,3.49,0.314,-18.706,0.0005,0
1497.78,2662.5,509.45,0.119,0.1947,0.839,1545.78,1306.25,27.19,0.0002,-6.43,0.2466,-12.065,0.0003,0
2019.14,3800,826.83,0.17,0.1005,0.806,2379.55,1630.31,25.24,0.0004,-15.52,0.3322,-22.282,-0.0143,0
1641.78,2359,548.64,0.104,0.176,0.874,1802.06,1504.58,26.26,0.0006,-14.09,0.3245,-24.753,-0.0081,0
2867.19,3422,825.86,0.153,0.1278,0.685,2164.99,1365.51,26.8,0.0004,-28.76,0.2974,-25.31,0.0405,0
1532.92,1778.5,513.28,0.08,0.1842,0.977,1570.43,1444.13,26.5,0.0001,-14.42,0.2803,-23.313,0.0081,0
2133.24,2330.5,493.69,0.104,0.2177,0.988,1956.82,1680.46,26.42,0.0001,-5.6,0.316,-24.215,-0.0085,0
2492.54,3849.5,888.27,0.172,0.1617,0.605,2529.85,1916.2,26.19,0.0022,-14.26,0.3359,-21.374,-0.0296,0
1877.29,2495,838.39,0.112,0.2135,1.164,1842.59,1612.64,24.77,0.0001,1.94,0.3727,-23.39,-0.0002,0
1552.68,2405.5,801.3,0.106,0.1273,0.926,1674.18,1385.25,27.32,0.0005,-9.93,0.2532,-15.077,0.018,0
1173.59,1985,569.77,0.089,0.1371,0.959,1207.05,1338.87,24.37,0.0001,-1.79,0.3805,-22.801,-0.0023,0
2007.46,3466.5,1189.64,0.154,0.1197,0.798,2048.01,1700.82,24.24,0.0015,-6.87,0.3872,-13.814,-0.006,0
1106.55,1226.5,210.96,0.055,0.1513,0.978,1125.02,1299.85,25.61,0.0002,-3.76,0.3205,-16.576,0.0079,0
1407.78,2127,722.42,0.094,0.1943,0.853,1557.87,1346.09,27.52,0.0006,-16.06,0.2923,-15.411,0.0382,0
868.92,1005.5,141.84,0.045,0.2819,0.886,813.06,865.84,27.86,0.0001,-9.94,0.2376,-23.839,0.0156,0
842.25,1392,151.26,0.062,0.2968,0.924,861.37,851.6,27.69,0,-17.29,0.2679,-20.148,0.0121,0
1066.58,2358.5,832.44,0.106,0.1438,0.84,1280.59,1112.8,25.73,0.0001,-13.55,0.4133,-24.023,-0.0063,0
2103.99,3004,1244.25,0.133,0.1414,0.826,1912.16,1570.85,24.5,0.0006,-1.85,0.3708,-17.283,0.0039,0
1085.44,1449.5,270.7,0.065,0.1914,0.979,1280.99,1204.86,26.16,0.0001,-9.74,0.2906,-16.581,-0.0065,0
1569.49,1865.5,322.26,0.084,0.187,0.737,1602,1465.64,26.89,0.0001,-13.19,0.3085,-19.487,0.0351,0
1068.81,2616.5,514.36,0.117,0.1874,0.725,1318.47,1123.98,25.61,0.0056,-15.18,0.4022,-24.832,0.027,0
1181.29,1735,179.23,0.077,0.2066,0.689,1451.26,1457.3,27.13,0.0003,-7.37,0.3048,-17.958,-0.003,0
1715.05,3029,792.8,0.134,0.1552,0.94,1966.5,1456.82,26.54,0.0006,-16.64,0.3121,-15.764,-0.0322,0
1135.75,1248,261.75,0.056,0.2147,0.934,1195.61,1212.55,26.64,0.0002,-9.33,0.3041,-23.49,0.015,0
790.93,1167.5,146.09,0.052,0.273,1.047,757.19,658,27.9,0,-18.18,0.2372,-18.805,0.0279,0
1444.61,1853,785.74,0.083,0.1046,1.101,1442.87,1529.88,25.64,0.0002,-4.43,0.3181,-25.804,-0.0398,0
1568.6,3196,879.15,0.143,0.1654,0.876,1937.27,1450.32,25.61,0.0002,-9.5,0.3164,-13.992,0.016,0
1769.92,3061,878.68,0.136,0.1468,0.826,1931.34,1419.4,27.17,0.0002,-14.82,0.3409,-21.23,-0.0025,0
1092.36,2296,198.2,0.103,0.1487,0.872,1269.35,1166.89,25.57,0.0002,-12.74,0.4172,-18.959,0.0239,0
1562.2,3172,482.17,0.142,0.2027,0.853,1862.26,1567.85,26.31,0.0001,-6.01,0.2785,-16.955,-0.0088,0
1489.81,1552,634.51,0.07,0.258,1.111,1449.22,1455.49,26.45,0.0002,2.66,0.3136,-20.913,0.0295,0
1385.88,2352.5,582.78,0.105,0.2086,1.012,1657.17,1297.14,26.72,0.0003,-5.88,0.3243,-12.559,-0.0088,0
1795.57,2630.5,804.64,0.116,0.1706,0.626,1921.21,1613.53,27.04,0.0056,-20.13,0.2954,-19.129,0.0009,0
1029.19,1854,432.77,0.083,0.1695,0.809,1173.18,1098.37,27.25,0,-12.07,0.3647,-26.83,0.0134,0
1074.41,1556.5,554.46,0.069,0.1976,0.886,1225.14,1341.55,26.7,0.0011,-8.76,0.2607,-16.862,-0.0028,0
1312.1,1731,185.38,0.077,0.1631,0.901,1398.56,1468.99,25.29,0.0002,-2.69,0.332,-19.041,-0.0207,0
800.48,2006.5,509.56,0.09,0.2509,0.874,1042.68,910.95,26.81,0.0001,-19.35,0.304,-15.487,0.0059,0
1077.88,2407,684.21,0.108,0.1418,0.913,1293.23,1134.9,27.45,0,-13.74,0.3796,-23.882,-0.0257,0
1570.46,1857.5,692.66,0.083,0.2312,0.968,1552.73,1494.18,24.85,0.0002,3.55,0.3883,-16.594,-0.0192,0
1504.49,1590.5,548.95,0.07,0.1712,1.077,1532.83,1427.9,27.86,0.0008,-14.84,0.2726,-13.171,0.0264,0
3024.33,4380.5,918.66,0.196,0.1396,0.529,2469.56,1335.35,26.56,0.0002,-30.33,0.2752,-23.287,0.0271,0
1949.7,1966.5,325.71,0.087,0.1756,1.034,1892.93,1784.29,28.24,0.0007,-17.04,0.2241,-21.009,-0.0032,0
2783.16,4459.5,567.64,0.2,0.1913,0.886,2714.7,1861.5,27.7,0.0001,-14.83,0.272,-24.423,0.0108,0
1717.05,2277,512.17,0.101,0.187,0.831,1801.29,1553.8,27.48,0.0002,-15.32,0.2865,-25.762,-0.0054,0
1404.75,3053,706.05,0.137,0.1836,0.841,1849.8,1482.3,25.6,0.0002,-7.52,0.3191,-23.481,0.0132,0
1751.07,2018.5,957.36,0.09,0.2004,0.964,1680.8,1457.59,25.65,0.0001,-13.72,0.2916,-22.018,0.0153,0
1856.74,3044.5,270.75,0.136,0.1644,0.828,2112.44,1639.14,26.6,0.0002,-12.78,0.3161,-21.529,-0.0058,0
1422.83,2484,830.08,0.111,0.1459,0.838,1510.9,1297.1,25.86,0.0002,-11.14,0.2851,-24.058,-0.0429,0
1597.46,3407,566.9,0.15,0.1444,0.646,1983.68,1657.94,25.34,0.0017,-10.04,0.3252,-21.275,-0.0102,0
1758.32,1890.5,357.81,0.084,0.1697,0.913,1720.95,1508,27.49,0.0001,-11.42,0.3068,-19.991,0.0109,0
2425.81,3863.5,568.65,0.173,0.1146,0.922,2554.68,1793.67,27.24,0.0004,-17.75,0.2777,-25.9,-0.0066,0
2284.71,2808,1228.52,0.125,0.202,0.959,1963.89,1461.03,27.25,0.0001,-7.58,0.2413,-26.43,0.0153,0
1109.14,3767.5,1132.46,0.168,0.1423,0.834,1726.76,1253.18,25.2,0.0066,-18.45,0.431,-23.975,0.0069,0
1388.88,1878.5,749.14,0.083,0.1374,0.816,1549.93,1482.93,24.68,0.0005,-5.51,0.3525,-18.753,0.0046,0
1560.19,2173,669.23,0.097,0.1243,0.913,1507.07,1491.97,24.31,0.0002,-4.61,0.374,-17.903,0.0071,0
1356.2,1925.5,788.37,0.085,0.132,0.994,1430.83,1524.78,25,0.0003,-3.14,0.3289,-15.939,0.0016,0
1494.3,2431,824.25,0.109,0.1684,0.97,1664.46,1418.46,25.39,0.0002,-16.12,0.335,-13.01,0.0045,0
1456.16,2267,598.45,0.101,0.1982,0.97,1732.4,1519.48,26.8,0.0002,-8.16,0.2947,-21.363,0.0144,0
936.16,2731,769.71,0.122,0.1986,1.056,1286.5,1024.92,25.95,0.0073,-19.9,0.3265,-20.46,-0.0033,0
1652.21,1977,247.3,0.088,0.1822,0.984,1719.44,1470.63,27.14,0.0002,-12.46,0.2693,-21.769,-0.0057,0
1513.71,1644,961.69,0.073,0.2534,0.7,1502.45,1415.2,26.11,0.0003,1.2,0.3545,-27.257,-0.0186,0
1652.91,1850,1088.08,0.083,0.2066,1.042,1547.7,1454.78,25.38,0.0001,1.42,0.354,-13.45,-0.0209,0
1849.24,2137.5,830.74,0.094,0.1488,0.794,1714.78,1371.03,26.51,0.0001,-17.8,0.2673,-14.019,-0.0078,0
1485.99,1994,739.68,0.089,0.1883,0.911,1610.22,1460.35,26.21,0.0011,-0.51,0.3603,-26.141,0.0131,0
1030.38,2034,622.27,0.091,0.1416,0.834,1204.45,1019.88,25.78,0.0001,-13.25,0.3983,-13.976,-0.0008,0
1803.45,2253.5,793.27,0.101,0.1602,0.896,1504.62,1565.15,24.61,0.0005,-3.15,0.3249,-17.379,-0.051,0
1176.75,1338,642.7,0.06,0.1816,0.904,1227.41,1351.53,26.08,0.0001,0.22,0.3497,-14.417,-0.0181,0
3094.11,2795,493.59,0.125,0.1259,0.253,1939.75,1536.58,25.93,0.0007,-34.04,0.3053,-12.809,0.0133,0
1649.85,2834.5,749.91,0.126,0.1924,0.871,1833.42,1440.14,27.08,0.0004,-15.71,0.2597,-24.53,0.0119,0
1557.35,3047,964,0.136,0.153,1.035,1793.2,1350.77,27.4,0.0001,-10.5,0.2656,-24.006,-0.002,0
1962.59,2603,764.28,0.115,0.1569,0.921,1902.23,1509.36,26.81,0.0004,-15.53,0.284,-20.9,0.0103,0
962.73,1294.5,330.81,0.058,0.1552,0.833,943.89,877.47,26.91,0.0001,-11.35,0.3745,-25.864,-0.0012,0
1123.43,1712,649.68,0.076,0.1511,0.922,1309.6,1380.62,24.68,0.0018,-4.53,0.4206,-17.235,0.0123,0
1574.5,2388.5,614.47,0.107,0.0963,0.968,1561.04,1525.4,24.58,0.0002,-3.83,0.3736,-14.221,-0.0101,0
2005.36,2729,1105.21,0.122,0.1455,0.931,1751.48,1540.39,24.62,0.0001,-2.4,0.3457,-14.765,-0.0061,0
2599.21,4261,829.67,0.19,0.1149,0.516,2452.55,1405.48,27.06,0.0006,-32.75,0.2916,-16.578,0.0089,0
1608.65,2479.5,447.58,0.111,0.2034,0.941,1762.12,1463.69,26.46,0.0002,-11.48,0.3157,-22.414,0.0028,0
2020.9,3402,598.81,0.152,0.1017,0.385,1974.19,1513.22,25.26,0.0056,-32.22,0.3243,-24.681,-0.001,0
963.72,1841.5,286.06,0.082,0.1786,0.846,1110.31,1025.64,26.93,0.0001,-11.15,0.3626,-22.085,-0.0039,0
1044.44,1401,234.91,0.063,0.195,0.883,1111.87,1200.97,27.89,0,-10.87,0.2331,-14.785,0.0173,0
1119.58,2255,607.36,0.101,0.1446,0.762,1304.19,1148.69,25.9,0.0001,-14.39,0.3782,-19.067,-0.0247,0
1439.13,2628,628.04,0.115,0.1582,0.897,1610.37,1353.37,25.74,0.0008,-9.96,0.3037,-16.745,-0.0075,0
1003.5,2329.5,341.22,0.104,0.1427,0.765,1183.35,1043.43,25.36,0.005,-13.76,0.4075,-21.044,0.0004,0
